element_id,element_classes,element_target,target_url,page_url,dvce_created_tstamp
,"[""waves-effect"",""waves-light"",""btn-large"",""btnm""]",,https://www.sportsingapore.gov.sg/SportCares/Partnerships#NSA,https://www.sportsingapore.gov.sg/SportCares,2020-01-04 16:10:35.592000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-level-1-theory-programme,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-be-an-NROC-Coach,2020-01-04 16:14:21.665000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-04 16:17:39.467000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Athletes-and-Coaches/For-Coaches/National-Registry-of-Coaches/Accredited-Standard-First-Aid-Courses/List-of-accredited-SFA-training-centres-(2018---2019)_16aug2019.pdf?la=en&hash=02FC43AAD870A4F46BB00156288F0C2804EC93D6,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/accredited-standard-first-aid-with-aed-courses,2020-01-04 17:44:09.256000
,[],,https://www.rp.edu.sg/ace/short-course/Detail/sg-coach-theory--level-1-(SG-Coach),https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Level-1-Theory-Programme,2020-01-04 17:45:19.322000
content_0_repeater_titleLink_3,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science/Sport-Psychology,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science,2020-01-04 20:50:09.137000
ctl20_ctl02_repeater_ctl00_2_link_1,[],,https://www.sportsingapore.gov.sg/Sports-Education/Values-and-Principles-in-Sports,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science,2020-01-04 20:50:46.141000
ctl22_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Sports-Education/Singapore-Sports-Hub-Library,https://www.sportsingapore.gov.sg/Sports-Education/Values-and-Principles-in-Sports,2020-01-13 02:04:51.317000
,[],_blank,https://www.myactivesg.com/,https://www.sportsingapore.gov.sg/,2020-01-13 02:06:39.838000
,[],,https://www.myactivesg.com/Sports/Find-a-Coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-13 02:04:31.739000
,"[""icn""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-13 02:16:18.029000
,"[""menu-logo""]",,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/Sports-Education,2020-01-13 02:35:00.968000
,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,https://www.sportsingapore.gov.sg/,2020-01-13 03:12:00.266000
ctl22_repeater_link_5,[],,https://www.sportsingapore.gov.sg/About-Us/Vision-2030,https://www.sportsingapore.gov.sg/About-Us/Our-Senior-Management,2020-01-13 03:58:55.982000
ctl22_repeater_link_8,[],,https://www.sportsingapore.gov.sg/About-Us/Annual--Reports,https://www.sportsingapore.gov.sg/About-Us/Sports-Particpation-in-Singapore,2020-01-13 04:01:12.279000
,[],,http://www.myactivesg.com/academy/masters,https://www.sportsingapore.gov.sg/newsroom/media-releases/2017/10/mastering-active-ageing,2020-01-13 04:20:20.834000
,[],_blank,http://www.myactivesg.com/facilities,https://www.sportsingapore.gov.sg/about-us/facilities,2020-01-13 04:28:19.167000
ctl24_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar/2014/badminton-skills-test-for-sg-coach-technical-level-1,2020-01-13 04:45:31.805000
ctl22_repeater_link_5,[],,https://www.sportsingapore.gov.sg/About-Us/Vision-2030,https://www.sportsingapore.gov.sg/About-Us/Our-Logo,2020-01-13 05:19:08.231000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education#,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/continuing-coach-development/continuing-coaching-education,2020-01-13 05:57:06.320000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-13 06:12:54.125000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/sports-education/school-programmes/programmes#,https://www.sportsingapore.gov.sg/sports-education/school-programmes/programmes,2020-01-13 06:18:42.158000
,[],,https://form.gov.sg/5de9b04777515a001206724b,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Sleep-Science-for-Sports-Coaches,2020-01-13 07:00:42.843000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Athletes-and-Coaches/For-Coaches/Coach-Development/National-Coaching-Accreditation-Programme/form-NCAP-Cert-Replacement.docx?la=en&hash=915622D8824B6E3E6D3E8D36FDEE2A9629D20AF6,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/replacement-of-lost-certificate,2020-01-05 01:09:00.070000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-05 02:15:44.127000
,"[""apply-link""]",,https://secure.dc6.pageuppeople.com/apply/688/gateway/?c=apply&lJobID=534131&lJobSourceTypeID=796&sLanguage=en,https://www.sportsingapore.gov.sg/Careers/Job-Listings?job=534131,2020-01-05 03:56:46.792000
ctl20_ctl02_repeater_ctl00_1_ctl00_2_link_0,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,https://www.sportsingapore.gov.sg/Careers,2020-01-05 04:24:05.491000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Athletes-and-Coaches/For-Coaches/National-Registry-of-Coaches/Accredited-Standard-First-Aid-Courses/List-of-accredited-SFA-training-centres-(2018---2019)_16aug2019.pdf?la=en&hash=02FC43AAD870A4F46BB00156288F0C2804EC93D6,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/Accredited-Standard-First-Aid-with-AED-Courses,2020-01-05 04:24:48.893000
ctl22_repeater_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/ASCA-Level-1-Strength-and-Conditioning-Course-14-to-16-Feb-2020,2020-01-05 04:37:20.462000
ctl20_ctl02_repeater_ctl00_2_ctl00_0_link_0,[],,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Leadership/Sports-Leadership-Workshops,https://www.sportsingapore.gov.sg/About-Us/Sports-Particpation-in-Singapore,2020-01-05 06:28:29.123000
ctl22_repeater_link_4,[],,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Safety,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Leadership/Sports-Leadership-Workshops,2020-01-05 06:28:58.489000
ctl20_ctl02_repeater_ctl00_1_ctl00_2_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Continuing-Coach-Development,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,2020-01-04 13:45:28.559000
,[],,https://www.rp.edu.sg/ace/short-course/Detail/basic-sports-science-(bss),https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course,2020-01-04 13:48:36.865000
ctl22_repeater_link_3,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-level-1-theory-programme,2020-01-04 14:02:15.025000
ctl20_ctl02_repeater_ctl00_4_link_3,[],,https://www.sportsingapore.gov.sg/Partner-with-Us/ActiveSG-Programme-Partnership,https://www.sportsingapore.gov.sg/Partner-with-Us/Event-Hosting,2020-01-04 14:42:50.298000
,[],_blank,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Sports-Education/Sports-Safety/Sport-Safe-U-Guide/PARQ-English.pdf?la=en&hash=217134695FE411F3E07B907CA775BB61E98D5990,https://www.sportsingapore.gov.sg/sports-education/sports-safety/sports-safe-u-guide,2020-01-04 14:56:14.362000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-04 15:04:11.268000
,[],,https://www.sportsingapore.gov.sg/Search,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/singapore-coach-excellence-programme-technical-accreditation,2020-01-04 15:10:20.919000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,https://www.sportsingapore.gov.sg/athletes-coaches/coachsg,2020-01-04 16:03:24.041000
content_0_repeater_moreLink_1,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Level-1-Theory-Programme,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,2020-01-04 17:37:22.391000
,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Level-1-Theory-Programme/SG-Coach-Theory-Programme-Accreditation,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-level-1-theory-programme,2020-01-04 17:39:06.363000
ctl22_repeater_innerRepeater_4_innerRepeater_1_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Level-1-Theory-Programme,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-technical-programme-accreditation,2020-01-04 17:45:02.276000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/About/Annual-Reports/SportSG-FY18-Annual-Report.pdf?la=en&hash=602152E4295509D21A1E5DEB97F399C59C96ADE9,https://www.sportsingapore.gov.sg/About-Us/Annual--Reports,2020-01-04 18:56:15.888000
content_0_repeater_titleLink_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science/Sport-Nutrition,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science,2020-01-04 20:49:20.157000
content_0_repeater_titleLink_4,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science/Strength-and-Conditioning,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science,2020-01-04 20:50:00.454000
content_0_repeater_titleLink_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/SG-Coach-Technical-Programme-Accreditation,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach,2020-01-13 00:04:42.585000
ctl24_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Education-Programme,https://www.sportsingapore.gov.sg/sports-education/sports-education-programme/programme-criteria,2020-01-13 02:08:12.266000
,[],,https://www.myactivesg.com/Sports/Find-a-Coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-13 03:13:48.697000
ctl22_repeater_link_4,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,2020-01-13 03:15:18.327000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/About-Us/Our-Corporate-Structure#,https://www.sportsingapore.gov.sg/About-Us/Our-Corporate-Structure,2020-01-13 03:43:33.462000
ctl22_repeater_innerRepeater_4_innerRepeater_2_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-renew-NROC-Membership,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/accredited-standard-first-aid-with-aed-courses,2020-01-13 04:05:08.874000
ctl22_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Funding,2020-01-13 04:48:25.178000
ctl20_ctl02_repeater_ctl00_1_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner,https://www.sportsingapore.gov.sg/athletes-coaches/singapore-sport-institute,2020-01-13 07:17:14.209000
,[],_blank,https://members.myactivesg.com/feedback,https://www.sportsingapore.gov.sg/contact-us,2020-01-05 01:15:05.347000
ctl20_ctl02_repeater_ctl00_3_link_3,[],,https://www.sportsingapore.gov.sg/Newsroom/Publications,https://www.sportsingapore.gov.sg/,2020-01-05 02:21:36.978000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-technical-programme-accreditation,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches/how-to-be-an-nroc-coach,2020-01-05 02:37:44.925000
,[],,https://www.myactivesg.com/Sports/Find-a-Coach,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-05 02:39:30.527000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar#,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,2020-01-05 03:40:09.063000
,"[""dd-toggle""]",,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar#,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,2020-01-05 03:40:12.015000
,[],,https://www.sportsingapore.gov.sg/athletes-coaches/course-calendar,https://www.sportsingapore.gov.sg/Athletes-Coaches/CoachSG,2020-01-05 05:37:06.279000
ctl22_repeater_innerRepeater_4_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach/Basic-Sports-Science-Course,2020-01-05 05:47:09.900000
,[],,https://www.sportsingapore.gov.sg/-/media/SSC/Corporate/Files/Athletes-and-Coaches/CoachSG/Conference/2019/14-Oct-2019/A1---Training-Principles-and-Monitoring-Strategies-to-Optimize-Performance.pdf?la=en&hash=3810EA33CC508FDF04C6A2AC493AFFE20B69E30F,https://www.sportsingapore.gov.sg/coachsg/conference/resources,2020-01-05 05:57:53.668000
,[],,https://www.sportsingapore.gov.sg/,https://www.sportsingapore.gov.sg/Careers,2020-01-05 06:14:54.461000
ctl20_ctl02_repeater_link_5,[],,https://www.sportsingapore.gov.sg/Careers,https://www.sportsingapore.gov.sg/,2020-01-05 06:15:16.436000
,[],,http://bit.ly/gov2030,https://www.sportsingapore.gov.sg/about-us/vision-2030,2020-01-05 06:21:16.230000
ctl22_repeater_link_1,[],,https://www.sportsingapore.gov.sg/About-Us/Our-Core-Values,https://www.sportsingapore.gov.sg/About-Us,2020-01-05 06:27:20.177000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=537037,https://www.sportsingapore.gov.sg/careers/job-listings?job=537037,2020-01-10 07:20:50.061000
,[],,https://www.rp.edu.sg/ace/short-course/Detail/sg-coach-theory--level-1-(SG-Coach),https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/sg-coach-level-1-theory-programme,2020-01-10 07:35:58.174000
,[],_blank,http://www.msig.com.sg/nurturing-talents-msig,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Athlete-Services-and-Development/spexBusiness/spexBusiness-Partners,2020-01-10 07:38:20.138000
,[],,https://www.myactivesg.com/Sports/Find-a-National-Sports-Association,https://www.sportsingapore.gov.sg/national-sports-associations,2020-01-10 07:49:55.592000
ctl20_ctl02_repeater_ctl00_1_link_3,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Athletes-Corner,https://www.sportsingapore.gov.sg/,2020-01-10 08:33:56.832000
ctl20_ctl02_repeater_ctl00_4_link_3,[],,https://www.sportsingapore.gov.sg/Partner-with-Us/ActiveSG-Programme-Partnership,https://www.sportsingapore.gov.sg/,2020-01-10 08:54:43.197000
ctl22_repeater_link_2,[],,https://www.sportsingapore.gov.sg/SportCares/Play-Ability,https://www.sportsingapore.gov.sg/SportCares/For-At-Risk-Youth,2020-01-10 09:14:25.498000
ctl24_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar,https://www.sportsingapore.gov.sg/Athletes-Coaches/Course-Calendar/2020/Basics-of-Strength-Training-Its-Importance-Principles-and-Basic-Movement-Progressions,2020-01-07 02:52:32.606000
content_0_ctl01_repeater_link_1,"[""block-label""]",,https://www.sportsingapore.gov.sg/Newsroom/Speeches,https://www.sportsingapore.gov.sg/newsroom/media-releases,2020-01-07 05:32:33.449000
ctl22_repeater_innerRepeater_4_link_2,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/Singapore-Coach-Excellence-Programme-SG-Coach,2020-01-07 08:04:56.837000
ctl22_repeater_innerRepeater_3_innerRepeater_2_link_3,[],,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science/Sport-Psychology,https://www.sportsingapore.gov.sg/Athletes-Coaches/Singapore-Sport-Institute/Sport-Science/Sport-Physiology,2020-01-07 08:07:36.227000
,"[""menu-toggle"",""full""]",,https://www.sportsingapore.gov.sg/#,https://www.sportsingapore.gov.sg/,2020-01-07 11:02:08.727000
,"[""job-link""]",,https://www.sportsingapore.gov.sg/careers/job-listings?job=537037,https://www.sportsingapore.gov.sg/careers/job-listings?job=537037,2020-01-07 13:01:04.617000
,[],,https://www.rp.edu.sg/ace/short-course/Detail/basic-sports-science-(bss),https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/singapore-coach-excellence-programme-sg-coach/basic-sports-science-course,2020-01-07 22:24:06.614000
ctl22_repeater_link_2,[],,https://www.sportsingapore.gov.sg/About-Us/Our-Corporate-Structure,https://www.sportsingapore.gov.sg/About-Us/Our-Senior-Management,2020-01-08 04:10:49.948000
ctl22_repeater_link_1,[],,https://www.sportsingapore.gov.sg/Sports-Education/Sports-Leadership,https://www.sportsingapore.gov.sg/sports-education/sports-education-programme/coach-criteria,2020-01-08 04:22:59.883000
content_0_repeater_moreLink_1,"[""icn-readmore""]",,https://www.sportsingapore.gov.sg/Athletes-Coaches/Coaches-Corner/National-Registry-of-Coaches/How-to-renew-NROC-Membership,https://www.sportsingapore.gov.sg/athletes-coaches/coaches-corner/national-registry-of-coaches,2020-01-08 06:19:36.370000
